date,close,open,high,low
2022-03-17,1942.64,1927.56,1950.10,1923.40
2022-03-16,1927.93,1918.10,1929.87,1895.22
2022-03-15,1917.84,1951.02,1954.95,1906.73
2022-03-14,1951.11,1985.49,1990.33,1949.87
2022-03-11,1985.29,1996.15,1999.22,1958.80
2022-03-10,1995.86,1991.94,2009.57,1970.66
2022-03-09,1991.49,2052.75,2059.25,1976.30
2022-03-08,2052.41,1998.30,2070.29,1981.00
2022-03-07,1998.11,1977.09,2002.90,1960.76
2022-03-04,1968.45,1935.65,1970.80,1929.78
2022-03-03,1935.21,1926.49,1941.47,1921.73
2022-03-02,1926.11,1943.69,1948.18,1913.82
2022-03-01,1943.22,1908.19,1950.45,1900.93
2022-02-28,1907.90,1920.86,1929.36,1890.59
2022-02-25,1887.56,1903.55,1921.54,1883.10
2022-02-24,1903.14,1907.99,1974.48,1879.05
2022-02-23,1907.55,1898.44,1911.00,1889.23
2022-02-22,1898.13,1905.89,1914.44,1891.16
2022-02-21,1905.63,1900.40,1908.38,1887.19
2022-02-18,1897.87,1897.94,1902.84,1886.16
2022-02-17,1897.27,1868.84,1901.57,1867.18
2022-02-16,1868.37,1853.40,1873.16,1849.94
2022-02-15,1853.06,1870.94,1879.89,1844.27
2022-02-14,1870.29,1861.55,1874.41,1850.45
2022-02-11,1859.96,1827.25,1865.63,1820.79
2022-02-10,1826.57,1832.94,1842.35,1821.46
2022-02-09,1832.43,1826.05,1836.35,1824.50
2022-02-08,1825.48,1820.59,1829.09,1815.06
2022-02-07,1820.31,1806.99,1824.06,1806.94
2022-02-04,1807.49,1804.80,1815.44,1790.94
2022-02-03,1804.40,1807.19,1809.22,1788.39
2022-02-02,1806.50,1800.94,1811.53,1794.11
2022-02-01,1800.65,1796.72,1809.16,1795.13
2022-01-31,1796.47,1791.19,1800.23,1785.03
2022-01-28,1791.03,1796.94,1799.82,1779.88
2022-01-27,1796.51,1818.44,1822.51,1790.98
2022-01-26,1818.12,1847.99,1850.44,1814.90
2022-01-25,1847.56,1843.34,1853.98,1834.64
2022-01-24,1843.06,1834.49,1844.53,1829.09
2022-01-21,1833.24,1838.65,1843.53,1828.04
2022-01-20,1838.36,1840.30,1848.36,1835.67
2022-01-19,1839.96,1813.69,1843.72,1809.97
2022-01-18,1813.54,1819.77,1823.01,1805.53
2022-01-17,1818.99,1817.90,1823.72,1812.67
2022-01-14,1817.22,1822.55,1829.66,1814.13
2022-01-13,1822.09,1825.94,1828.38,1811.83
2022-01-12,1825.32,1822.49,1828.33,1814.20
2022-01-11,1822.01,1801.69,1823.35,1800.09
2022-01-10,1801.41,1795.41,1802.57,1790.43
2022-01-07,1795.63,1789.55,1799.20,1782.63
2022-01-06,1788.68,1809.94,1811.89,1786.03
2022-01-05,1809.53,1814.90,1829.82,1807.97
2022-01-04,1814.56,1801.34,1816.83,1798.44
2022-01-03,1800.85,1830.14,1832.06,1797.93
2021-12-31,1828.39,1815.44,1830.58,1814.15
2021-12-30,1815.01,1803.99,1817.44,1795.78
2021-12-29,1803.66,1805.59,1808.16,1788.94
2021-12-28,1805.37,1811.84,1820.70,1804.38
2021-12-27,1810.90,1808.19,1813.74,1802.89
2021-12-24,1808.11,1808.19,1812.70,1801.61
2021-12-23,1807.91,1803.69,1811.02,1798.88
2021-12-22,1803.40,1788.94,1805.13,1785.41
2021-12-21,1788.36,1789.74,1800.85,1784.58
2021-12-20,1789.32,1799.40,1804.32,1787.98
2021-12-17,1797.68,1799.55,1814.63,1795.67
2021-12-16,1799.03,1777.40,1799.53,1775.43
2021-12-15,1777.06,1770.49,1781.04,1753.84
2021-12-14,1770.18,1787.19,1789.74,1766.31
2021-12-13,1786.94,1782.94,1791.78,1781.51
2021-12-10,1782.51,1774.94,1789.47,1769.43
2021-12-09,1774.46,1782.49,1788.05,1772.80
2021-12-08,1782.06,1784.40,1793.60,1779.45
2021-12-07,1784.04,1778.08,1788.02,1771.93
2021-12-06,1778.11,1784.79,1787.87,1775.91
2021-12-03,1783.74,1768.84,1786.44,1765.63
2021-12-02,1768.64,1783.05,1783.58,1761.68
2021-12-01,1782.66,1774.15,1794.80,1771.96
2021-11-30,1773.78,1785.34,1809.38,1769.43
2021-11-29,1785.01,1790.05,1799.80,1781.23
2021-11-26,1791.81,1788.70,1815.78,1780.79
2021-11-25,1788.45,1789.49,1795.65,1785.85
2021-11-24,1788.50,1790.34,1797.01,1778.44
2021-11-23,1789.73,1805.65,1812.50,1781.63
2021-11-22,1805.04,1846.74,1849.49,1801.95
2021-11-19,1844.60,1858.90,1865.76,1842.98
2021-11-18,1858.46,1866.97,1871.29,1854.94
2021-11-17,1866.96,1850.34,1868.32,1849.38
2021-11-16,1849.91,1862.94,1877.40,1849.16
2021-11-15,1862.46,1868.15,1870.57,1855.73
2021-11-12,1864.04,1861.99,1868.69,1844.78
2021-11-11,1861.52,1849.69,1866.35,1842.66
2021-11-10,1849.57,1831.90,1868.70,1821.60
